user_id,gender_preference,budget_min,budget_max,location_preference,branch_preference,cleanliness_level,noise_tolerance,smoking_tolerance,pets_tolerance,party_tolerance
7078,Male,10000,25000,Wadala,EXTC,3,2,True,False,False
7079,Male,15000,15000,Wadala,BIOMED,1,2,True,False,True
7080,Female,15000,25000,Matunga,EXCS,5,3,True,True,True
7081,Male,5000,20000,Matunga,INFT,1,2,True,False,False
7082,Female,20000,25000,Matunga,EXTC,1,4,True,False,False
7083,Male,15000,20000,Wadala,INFT,5,4,False,False,True
7084,Any,5000,20000,Chunabhatti,EXCS,1,4,False,True,True
7085,Female,5000,20000,Chunabhatti,BIOMED,4,4,True,True,True
7086,Female,15000,15000,Chunabhatti,EXTC,4,3,True,True,True
7087,Female,10000,25000,Chunabhatti,BIOMED,1,2,True,False,True
7088,Female,5000,20000,Chembur,EXCS,3,2,True,False,False
7089,Any,15000,25000,Wadala,BIOMED,3,2,True,False,False
7090,Male,20000,25000,Dadar,EXCS,3,3,False,False,False
7091,Female,10000,25000,Wadala,BIOMED,3,3,True,True,True
7092,Any,5000,10000,Chunabhatti,INFT,4,4,True,False,False
7093,Female,5000,20000,Chembur,INFT,3,3,True,False,True
7094,Male,5000,10000,Chembur,EXCS,5,3,False,False,True
7095,Female,10000,20000,Wadala,INFT,3,1,True,False,True
7096,Any,15000,25000,Dadar,BIOMED,5,4,True,True,False
7097,Male,5000,5000,Chunabhatti,BIOMED,4,4,True,True,False
7098,Any,10000,15000,Chembur,EXTC,5,1,True,True,True
7099,Male,5000,15000,Chunabhatti,EXCS,5,2,True,True,False
7100,Male,5000,10000,Chunabhatti,INFT,1,1,True,False,True
7101,Male,10000,20000,Chunabhatti,EXCS,5,1,True,True,True
7102,Female,20000,25000,Matunga,INFT,1,1,False,True,True
7103,Any,10000,20000,Chunabhatti,EXTC,3,3,False,True,False
7104,Any,15000,20000,Chunabhatti,BIOMED,5,1,False,True,True
7105,Any,10000,15000,Dadar,BIOMED,5,5,False,False,False
7106,Male,5000,15000,Dadar,CMPN,2,1,False,False,False
7107,Female,10000,25000,Matunga,EXCS,3,2,True,False,True
7108,Male,10000,15000,Matunga,INFT,5,2,True,False,False
7109,Any,5000,20000,Chunabhatti,CMPN,5,2,True,True,True
7110,Female,10000,20000,Chembur,EXCS,2,1,True,True,False
7111,Female,20000,25000,Chembur,INFT,1,4,False,False,True
7112,Female,20000,20000,Wadala,EXTC,3,2,False,True,True
7113,Any,5000,10000,Chembur,EXCS,2,1,False,False,True
7114,Female,20000,20000,Chembur,INFT,3,2,True,True,False
7115,Female,10000,15000,Dadar,BIOMED,3,3,False,False,True
7116,Male,5000,15000,Wadala,EXCS,1,3,True,False,True
7117,Male,5000,5000,Wadala,INFT,1,1,False,False,True
7118,Female,5000,25000,Dadar,BIOMED,4,2,False,True,True
7119,Female,10000,25000,Chembur,BIOMED,2,2,True,False,False
7120,Male,15000,20000,Chembur,CMPN,2,5,True,False,False
7121,Male,5000,25000,Wadala,INFT,3,2,True,False,False
7122,Male,25000,25000,Chembur,CMPN,4,4,True,False,False
7123,Any,25000,25000,Wadala,CMPN,4,3,True,True,True
7124,Any,15000,25000,Chembur,EXTC,3,2,False,True,True
7125,Male,10000,25000,Chunabhatti,CMPN,1,4,True,True,False
7126,Female,15000,20000,Dadar,CMPN,4,1,False,False,True
7127,Male,5000,5000,Matunga,EXTC,2,3,True,False,False
7128,Any,5000,10000,Chunabhatti,EXTC,1,1,True,False,True
7129,Female,10000,20000,Chembur,EXCS,5,2,False,False,True
7130,Any,10000,20000,Matunga,CMPN,4,1,True,False,False
7131,Female,15000,20000,Chunabhatti,BIOMED,3,3,True,True,True
7132,Any,5000,20000,Dadar,EXTC,2,1,False,True,True
7133,Female,25000,25000,Matunga,INFT,4,1,True,False,True
7134,Female,10000,10000,Matunga,EXCS,3,1,True,False,False
7135,Female,10000,15000,Dadar,EXCS,2,4,True,False,True
7136,Female,5000,20000,Chunabhatti,CMPN,4,4,True,False,True
7137,Any,20000,25000,Matunga,BIOMED,2,2,True,False,False
7138,Any,10000,15000,Dadar,EXTC,5,1,False,False,True
7139,Female,5000,10000,Chunabhatti,INFT,2,4,True,True,True
7140,Female,15000,20000,Chembur,CMPN,3,3,True,False,True
7141,Any,5000,10000,Wadala,BIOMED,4,3,False,True,False
7142,Female,5000,20000,Chembur,CMPN,3,1,False,True,False
7143,Female,5000,20000,Chembur,CMPN,5,2,False,False,True
7144,Female,5000,20000,Wadala,EXCS,1,4,True,True,False
7145,Male,20000,20000,Chembur,INFT,2,4,False,False,False
7146,Female,5000,15000,Chembur,INFT,3,4,False,False,True
7147,Male,10000,10000,Dadar,INFT,4,2,True,False,False
7148,Female,5000,15000,Dadar,INFT,4,5,True,False,False
7149,Any,10000,15000,Chunabhatti,EXTC,1,4,True,True,True
7150,Male,5000,20000,Matunga,EXTC,4,1,True,False,False
7151,Male,5000,15000,Chunabhatti,INFT,5,4,False,True,False
7152,Female,10000,10000,Dadar,BIOMED,1,4,True,True,False
7153,Female,15000,20000,Dadar,EXTC,5,5,True,False,True
7154,Male,5000,5000,Wadala,EXTC,2,1,False,False,True
7155,Any,10000,25000,Wadala,BIOMED,5,1,False,False,True
7156,Any,20000,25000,Dadar,INFT,2,1,True,True,True
7157,Female,5000,5000,Chembur,CMPN,5,4,False,False,False
7158,Any,15000,25000,Chunabhatti,EXTC,1,4,False,False,False
7159,Any,10000,20000,Dadar,CMPN,2,3,True,False,False
7160,Female,25000,25000,Dadar,CMPN,5,5,True,True,True
7161,Any,5000,10000,Wadala,BIOMED,5,1,False,True,False
7162,Female,5000,15000,Chunabhatti,INFT,4,1,False,False,False
7163,Male,5000,10000,Chunabhatti,CMPN,5,3,False,False,True
7164,Female,10000,15000,Matunga,INFT,4,4,False,False,False
7165,Male,10000,25000,Dadar,EXCS,5,3,True,False,True
7166,Male,10000,25000,Matunga,INFT,3,3,False,True,True
7167,Any,20000,25000,Wadala,BIOMED,4,4,False,True,True
7168,Any,20000,25000,Matunga,BIOMED,1,2,True,False,False
7169,Any,15000,20000,Chembur,EXCS,1,5,True,True,True
7170,Female,15000,15000,Dadar,BIOMED,2,2,True,True,False
7171,Any,10000,25000,Dadar,INFT,1,2,True,False,False
7172,Male,5000,25000,Chunabhatti,INFT,2,5,False,True,False
7173,Any,10000,15000,Matunga,INFT,1,2,False,False,False
7174,Any,15000,25000,Chunabhatti,BIOMED,4,4,True,True,True
7175,Female,5000,25000,Matunga,INFT,3,2,True,False,True
7176,Female,20000,20000,Matunga,EXTC,2,2,False,True,True
7177,Male,5000,20000,Wadala,EXCS,3,2,False,False,False
7178,Female,5000,15000,Matunga,EXTC,5,4,True,True,True
7179,Any,20000,20000,Chunabhatti,INFT,5,3,False,True,False
7180,Female,20000,20000,Matunga,BIOMED,3,1,False,True,False
7181,Male,10000,20000,Matunga,EXCS,4,5,False,False,False
7182,Any,10000,25000,Dadar,EXTC,3,5,False,True,False
7183,Male,5000,5000,Dadar,INFT,3,4,True,True,True
7184,Female,15000,15000,Dadar,BIOMED,3,1,True,True,True
7185,Female,15000,15000,Chembur,INFT,2,2,True,True,False
7186,Male,10000,10000,Dadar,EXTC,2,5,False,True,True
7187,Any,5000,15000,Chembur,EXTC,3,2,True,True,True
7188,Female,5000,10000,Chembur,EXCS,4,4,False,True,True
7189,Female,10000,25000,Chunabhatti,BIOMED,5,4,False,False,True
7190,Any,10000,25000,Dadar,CMPN,5,4,True,True,False
7191,Female,20000,25000,Matunga,INFT,5,3,False,True,False
7192,Male,5000,20000,Wadala,BIOMED,1,4,False,False,True
7193,Female,20000,25000,Matunga,CMPN,4,2,True,False,False
7194,Female,20000,25000,Dadar,BIOMED,2,3,True,False,True
7195,Any,20000,25000,Matunga,INFT,5,2,True,False,True
7196,Male,5000,20000,Dadar,INFT,2,4,True,False,False
7197,Any,20000,25000,Dadar,EXCS,2,3,True,False,False
7198,Female,15000,20000,Matunga,EXTC,2,1,False,False,True
7199,Female,5000,20000,Chembur,EXTC,2,4,True,False,True
7200,Any,10000,25000,Chunabhatti,EXTC,3,3,False,True,True
7201,Any,20000,25000,Chunabhatti,EXCS,2,3,True,False,False
7202,Any,10000,20000,Chunabhatti,EXTC,1,3,False,True,False
7203,Male,5000,25000,Chunabhatti,BIOMED,2,5,False,False,False
7204,Female,10000,15000,Wadala,EXTC,5,3,True,True,False
7205,Any,5000,15000,Dadar,EXTC,2,1,False,True,True
7206,Female,10000,25000,Wadala,INFT,5,4,True,False,True
7207,Male,20000,25000,Chunabhatti,EXCS,2,4,False,False,False
7208,Male,20000,25000,Chunabhatti,EXCS,4,4,False,False,False
7209,Male,5000,25000,Matunga,EXTC,3,3,False,False,True
7210,Male,5000,10000,Chunabhatti,CMPN,5,4,True,False,True
7211,Female,5000,20000,Dadar,INFT,1,1,True,False,False
7212,Male,20000,20000,Chunabhatti,EXTC,2,5,False,True,True
7213,Male,10000,20000,Chunabhatti,CMPN,5,1,True,True,True
7214,Any,5000,10000,Wadala,BIOMED,3,5,False,True,True
7215,Male,20000,25000,Dadar,INFT,2,4,True,True,True
7216,Any,5000,10000,Chembur,EXCS,3,2,False,False,True
7217,Male,10000,20000,Matunga,CMPN,1,5,True,False,True
7218,Male,10000,15000,Chembur,EXTC,5,1,True,False,True
7219,Any,5000,20000,Wadala,CMPN,1,1,True,True,True
7220,Male,10000,25000,Chunabhatti,EXCS,3,2,False,False,True
7221,Female,5000,10000,Matunga,BIOMED,4,5,False,False,False
7222,Female,5000,10000,Dadar,CMPN,4,5,False,True,False
7223,Male,10000,25000,Matunga,EXTC,5,1,True,False,True
7224,Female,20000,20000,Wadala,CMPN,2,5,False,False,False
7225,Any,5000,5000,Chunabhatti,BIOMED,1,2,True,False,True
7226,Male,20000,25000,Wadala,CMPN,4,5,True,True,True
7227,Male,5000,25000,Dadar,BIOMED,4,5,True,True,True
7228,Any,10000,25000,Chembur,BIOMED,2,2,True,False,True
7229,Any,20000,20000,Chunabhatti,INFT,1,4,False,True,False
7230,Any,10000,10000,Chunabhatti,INFT,3,5,True,False,True
7231,Male,5000,20000,Wadala,EXTC,4,1,True,True,True
7232,Any,10000,20000,Wadala,EXTC,5,3,False,True,False
7233,Any,20000,25000,Wadala,EXTC,5,1,False,True,False
7234,Female,5000,10000,Chunabhatti,BIOMED,3,1,False,False,True
7235,Female,15000,15000,Wadala,BIOMED,2,4,False,True,False
7236,Male,15000,20000,Matunga,INFT,2,4,True,True,True
7237,Female,15000,20000,Matunga,BIOMED,4,1,True,True,False
7238,Female,5000,20000,Matunga,INFT,4,5,False,True,True
7239,Any,10000,15000,Chunabhatti,CMPN,4,1,True,True,True
7240,Any,5000,15000,Wadala,EXTC,3,5,False,False,True
7241,Female,15000,25000,Dadar,EXTC,3,2,False,False,True
7242,Female,5000,15000,Wadala,EXCS,4,2,False,True,True
7243,Female,20000,25000,Chunabhatti,INFT,2,4,False,False,True
7244,Male,10000,15000,Matunga,EXCS,1,3,False,True,True
7245,Male,15000,25000,Chunabhatti,EXTC,4,3,False,False,False
7246,Male,10000,15000,Wadala,EXCS,2,4,False,True,False
7247,Female,5000,25000,Chunabhatti,CMPN,2,2,True,True,False
7248,Female,10000,15000,Dadar,EXCS,5,4,False,True,True
7249,Male,20000,20000,Chunabhatti,CMPN,1,2,True,True,False
7250,Male,20000,20000,Chembur,EXTC,4,5,False,True,False
7251,Female,10000,20000,Chunabhatti,BIOMED,1,2,False,True,True
7252,Any,5000,25000,Wadala,INFT,4,2,True,True,True
7253,Male,15000,15000,Chembur,EXCS,1,2,True,False,False
7254,Female,5000,25000,Matunga,CMPN,1,3,False,False,False
7255,Female,20000,25000,Wadala,EXTC,2,2,True,False,False
7256,Any,10000,10000,Dadar,EXTC,1,1,True,True,False
7257,Female,5000,25000,Chunabhatti,BIOMED,1,5,True,True,False
7258,Female,15000,15000,Chunabhatti,EXTC,4,3,False,False,True
7259,Male,20000,25000,Wadala,EXTC,2,1,True,False,False
7260,Male,5000,15000,Chunabhatti,BIOMED,1,3,True,False,False
7261,Any,5000,5000,Chunabhatti,EXTC,2,3,False,True,False
7262,Any,5000,15000,Matunga,CMPN,2,1,False,False,True
7263,Female,10000,10000,Chunabhatti,EXCS,3,4,False,True,True
7264,Male,10000,10000,Chunabhatti,EXCS,4,4,False,False,False
7265,Any,10000,15000,Matunga,CMPN,3,2,False,False,True
7266,Any,15000,20000,Chunabhatti,EXCS,2,1,False,False,False
7267,Any,15000,20000,Matunga,EXTC,1,2,False,False,True
7268,Female,15000,15000,Dadar,EXCS,4,4,True,True,True
7269,Male,5000,10000,Chunabhatti,EXCS,5,1,True,False,True
7270,Any,10000,15000,Wadala,EXTC,4,1,True,True,True
7271,Male,10000,10000,Chembur,EXCS,3,1,True,True,False
7272,Any,5000,20000,Dadar,EXTC,4,2,False,True,False
7273,Any,10000,25000,Chunabhatti,BIOMED,1,3,True,True,True
7274,Male,10000,25000,Wadala,BIOMED,4,3,False,True,True
7275,Male,10000,25000,Chembur,EXCS,5,3,False,False,True
7276,Male,15000,25000,Matunga,BIOMED,3,1,True,False,True
7277,Female,20000,20000,Chunabhatti,EXCS,3,4,True,False,True
7278,Any,10000,15000,Matunga,BIOMED,2,2,False,False,False
7279,Female,10000,20000,Dadar,EXCS,3,2,True,True,False
7280,Male,20000,20000,Chembur,INFT,5,4,False,False,True
7281,Any,5000,10000,Chembur,CMPN,5,3,False,False,False
7282,Female,5000,10000,Matunga,BIOMED,3,5,False,False,True
7283,Any,5000,20000,Matunga,EXTC,4,4,False,True,True
7284,Female,5000,10000,Dadar,CMPN,5,3,False,False,True
7285,Male,20000,25000,Wadala,EXCS,3,1,False,True,True
7286,Female,10000,20000,Chunabhatti,CMPN,3,4,True,True,False
7287,Any,15000,20000,Wadala,EXTC,4,3,True,False,False
7288,Any,15000,15000,Chembur,EXTC,3,2,False,True,True
7289,Any,15000,20000,Chunabhatti,EXCS,1,5,True,False,False
7290,Any,20000,25000,Dadar,BIOMED,2,5,False,False,False
7291,Male,15000,25000,Wadala,BIOMED,5,5,False,False,True
7292,Female,10000,20000,Wadala,INFT,4,3,False,True,True
7293,Male,5000,15000,Chunabhatti,EXTC,4,3,True,False,True
7294,Male,25000,25000,Dadar,INFT,2,1,True,False,False
7295,Male,15000,25000,Dadar,EXTC,1,5,True,False,False
7296,Any,15000,20000,Wadala,INFT,2,2,True,False,False
7297,Any,10000,20000,Wadala,BIOMED,3,5,False,False,True
7298,Any,5000,15000,Matunga,EXTC,4,4,False,False,False
7299,Female,5000,25000,Chunabhatti,BIOMED,3,4,False,True,True
7300,Any,5000,25000,Dadar,CMPN,4,2,True,True,True
7301,Female,15000,15000,Chembur,BIOMED,4,3,True,True,True
7302,Any,20000,25000,Chunabhatti,EXTC,3,5,True,False,False
7303,Any,15000,25000,Matunga,CMPN,2,4,True,True,False
7304,Male,25000,25000,Chunabhatti,INFT,5,2,False,False,True
7305,Male,5000,10000,Wadala,EXCS,5,1,False,True,False
7306,Male,20000,25000,Chunabhatti,EXTC,2,4,True,True,True
7307,Female,10000,20000,Chunabhatti,EXCS,1,4,True,True,False
7308,Female,5000,5000,Chunabhatti,EXCS,2,5,True,False,True
7309,Any,20000,25000,Chembur,CMPN,2,3,False,True,False
7310,Female,15000,25000,Matunga,INFT,2,4,True,True,False
7311,Any,15000,25000,Chunabhatti,BIOMED,5,4,True,False,False
7312,Female,15000,25000,Chunabhatti,CMPN,4,5,True,False,False
7313,Female,10000,20000,Chembur,INFT,1,3,True,True,True
7314,Female,5000,25000,Dadar,BIOMED,1,1,True,False,False
7315,Male,10000,15000,Chunabhatti,BIOMED,1,1,False,True,False
7316,Female,15000,20000,Chunabhatti,INFT,3,1,False,True,False
7317,Male,10000,25000,Dadar,BIOMED,2,1,True,False,True
7318,Male,5000,5000,Chunabhatti,EXTC,4,3,True,True,True
7319,Female,5000,20000,Chunabhatti,EXTC,4,1,True,False,False
7320,Any,25000,25000,Chunabhatti,CMPN,3,5,True,True,True
7321,Any,5000,5000,Matunga,BIOMED,5,5,True,True,False
7322,Any,15000,25000,Wadala,BIOMED,3,5,False,False,True
7323,Female,10000,25000,Matunga,INFT,3,1,True,True,True
7324,Any,5000,15000,Dadar,EXTC,2,5,True,True,False
7325,Male,10000,25000,Matunga,EXCS,5,5,True,False,False
7326,Any,15000,20000,Matunga,CMPN,3,2,True,False,False
7327,Female,20000,25000,Chembur,EXTC,4,1,False,False,True
7328,Any,10000,25000,Dadar,INFT,2,5,False,True,False
7329,Male,10000,25000,Dadar,CMPN,5,3,True,False,False
7330,Female,5000,25000,Dadar,EXCS,4,5,True,False,True
7331,Any,20000,25000,Matunga,CMPN,1,2,True,False,True
7332,Female,20000,25000,Dadar,EXTC,2,3,True,False,True
7333,Female,15000,25000,Chembur,EXCS,4,3,True,False,False
7334,Female,5000,15000,Chunabhatti,INFT,3,4,True,True,False
7335,Any,25000,25000,Matunga,CMPN,3,2,True,True,True
7336,Female,20000,20000,Chunabhatti,EXTC,2,2,False,True,False
7337,Any,5000,10000,Chunabhatti,INFT,5,5,False,True,True
7338,Male,5000,25000,Matunga,EXCS,3,2,True,True,False
7339,Any,25000,25000,Matunga,CMPN,4,3,False,True,False
7340,Male,10000,25000,Dadar,BIOMED,1,3,True,False,False
7341,Any,5000,25000,Chembur,EXTC,5,5,True,True,False
7342,Female,5000,10000,Matunga,EXTC,2,3,True,False,False
7343,Any,15000,25000,Chunabhatti,BIOMED,3,5,True,False,True
7344,Female,15000,20000,Matunga,INFT,5,4,True,False,False
7345,Male,20000,25000,Chembur,EXTC,1,2,True,False,False
7346,Any,5000,15000,Wadala,INFT,5,2,True,True,False
7347,Female,25000,25000,Chunabhatti,EXCS,5,2,True,True,False
7348,Male,15000,25000,Wadala,BIOMED,2,4,True,True,False
7349,Male,10000,25000,Wadala,INFT,1,2,True,True,False
7350,Any,10000,20000,Chembur,EXCS,1,4,False,False,False
7351,Male,10000,15000,Matunga,CMPN,5,4,True,True,False
7352,Female,10000,10000,Wadala,EXTC,3,5,False,False,False
7353,Male,5000,15000,Dadar,BIOMED,5,1,True,True,False
7354,Male,20000,25000,Matunga,CMPN,4,1,True,False,True
7355,Female,5000,5000,Chunabhatti,CMPN,3,5,True,True,True
7356,Male,5000,25000,Matunga,CMPN,2,5,True,True,False
7357,Male,15000,25000,Chembur,INFT,1,5,True,False,True
7358,Male,15000,20000,Chembur,EXTC,3,2,False,True,False
7359,Male,15000,25000,Chunabhatti,BIOMED,2,3,False,True,True
7360,Female,10000,10000,Chunabhatti,EXTC,5,5,True,True,False
7361,Male,10000,25000,Chunabhatti,EXTC,2,4,False,False,True
7362,Female,20000,25000,Chembur,EXTC,4,1,True,True,True
7363,Male,5000,15000,Matunga,EXCS,2,2,False,False,True
7364,Male,10000,15000,Wadala,EXCS,3,3,True,False,False
7365,Male,5000,15000,Wadala,EXCS,1,1,False,True,True
7366,Male,20000,20000,Dadar,EXCS,3,1,False,True,True
7367,Female,20000,20000,Chembur,EXTC,3,1,False,False,False
7368,Female,10000,10000,Chunabhatti,EXTC,1,4,False,True,True
7369,Female,10000,25000,Matunga,BIOMED,4,4,True,False,True
7370,Any,5000,25000,Chembur,BIOMED,3,4,True,False,False
7371,Male,5000,25000,Dadar,BIOMED,1,3,True,False,False
7372,Male,5000,15000,Wadala,BIOMED,1,1,True,False,False
7373,Female,5000,20000,Matunga,BIOMED,3,5,True,True,True
7374,Any,15000,15000,Wadala,EXCS,1,3,False,True,True
7375,Male,15000,25000,Matunga,EXTC,5,4,True,True,True
7376,Female,5000,20000,Chunabhatti,BIOMED,3,4,True,True,True
7377,Male,5000,15000,Matunga,INFT,4,4,False,False,True
7378,Male,25000,25000,Chunabhatti,BIOMED,5,2,True,True,False
7379,Female,25000,25000,Chembur,BIOMED,4,1,True,False,True
7380,Female,15000,25000,Wadala,EXTC,3,5,True,True,False
7381,Male,15000,15000,Matunga,EXCS,2,1,False,True,True
7382,Male,10000,15000,Matunga,CMPN,1,3,True,False,False
7383,Female,5000,25000,Dadar,EXTC,5,2,False,True,True
7384,Male,15000,15000,Wadala,EXCS,3,3,False,True,True
7385,Male,10000,25000,Chembur,INFT,1,4,False,False,True
7386,Female,5000,15000,Chunabhatti,CMPN,2,4,False,False,False
7387,Male,20000,25000,Chembur,EXCS,4,5,True,False,False
7388,Male,5000,20000,Dadar,EXCS,3,1,True,False,False
7389,Any,15000,20000,Chembur,EXTC,3,3,True,False,False
7390,Female,15000,20000,Chunabhatti,EXCS,2,4,True,False,False
7391,Any,5000,25000,Wadala,BIOMED,4,5,False,False,True
7392,Any,10000,15000,Dadar,EXCS,3,5,True,False,False
7393,Any,20000,25000,Matunga,CMPN,1,3,True,False,True
7394,Male,15000,25000,Matunga,EXCS,2,1,False,False,False
7395,Male,20000,25000,Wadala,INFT,3,2,False,False,False
7396,Any,15000,20000,Chembur,BIOMED,4,5,True,True,False
7397,Any,10000,25000,Matunga,CMPN,5,3,True,True,True
7398,Any,15000,25000,Dadar,CMPN,3,4,False,False,False
7399,Male,10000,10000,Chunabhatti,EXTC,4,2,False,True,True
7400,Any,10000,25000,Chembur,EXTC,2,2,False,False,True
7401,Any,10000,25000,Chunabhatti,BIOMED,4,1,False,False,True
7402,Female,5000,10000,Chembur,CMPN,4,3,False,False,False
7403,Female,5000,10000,Dadar,INFT,2,1,True,True,False
7404,Male,15000,20000,Chunabhatti,EXCS,5,5,False,False,False
7405,Female,5000,25000,Dadar,EXCS,1,5,True,True,True
7406,Female,15000,15000,Chunabhatti,EXCS,5,3,True,False,False
7407,Female,15000,25000,Chembur,EXTC,1,4,True,True,False
7408,Male,20000,25000,Dadar,CMPN,1,5,False,True,False
7409,Female,5000,20000,Chembur,CMPN,1,5,True,False,False
7410,Male,20000,20000,Chembur,INFT,3,4,True,True,False
7411,Any,10000,10000,Chunabhatti,EXTC,5,2,False,True,False
7412,Female,5000,5000,Chunabhatti,INFT,4,3,True,False,True
7413,Male,15000,15000,Dadar,CMPN,3,2,True,True,False
7414,Female,5000,25000,Matunga,EXCS,2,1,True,True,True
7415,Any,5000,25000,Wadala,EXTC,2,4,True,True,False
7416,Male,5000,10000,Chunabhatti,EXTC,1,3,False,True,False
7417,Male,5000,20000,Chembur,EXTC,3,4,False,False,False
7418,Male,5000,20000,Wadala,EXCS,3,4,True,True,True
7419,Any,15000,15000,Dadar,EXTC,2,2,False,True,True
7420,Any,5000,15000,Wadala,BIOMED,4,2,True,False,False
7421,Any,5000,15000,Wadala,EXTC,5,1,True,True,True
7422,Male,5000,20000,Matunga,EXCS,5,3,False,True,False
7423,Any,10000,20000,Matunga,EXTC,1,4,False,True,False
7424,Female,5000,10000,Wadala,BIOMED,1,1,True,False,False
7425,Any,5000,15000,Matunga,BIOMED,1,4,True,False,True
7426,Male,25000,25000,Matunga,EXTC,2,1,True,True,True
7427,Female,5000,5000,Wadala,CMPN,2,4,True,False,True
7428,Any,5000,20000,Chunabhatti,CMPN,5,2,True,False,True
7429,Female,25000,25000,Matunga,INFT,1,5,False,True,True
7430,Female,5000,20000,Wadala,BIOMED,3,1,True,True,False
7431,Male,10000,20000,Chunabhatti,CMPN,4,1,False,False,True
7432,Female,20000,20000,Matunga,INFT,2,5,False,True,False
7433,Female,10000,15000,Wadala,CMPN,1,2,True,False,True
7434,Male,5000,5000,Matunga,EXTC,1,1,False,False,True
7435,Male,20000,20000,Chunabhatti,BIOMED,2,2,False,False,True
7436,Male,10000,15000,Wadala,CMPN,5,4,True,True,False
7437,Female,15000,20000,Chunabhatti,EXTC,5,4,False,False,False
7438,Female,10000,20000,Chembur,INFT,5,5,False,True,False
7439,Female,5000,20000,Dadar,EXTC,5,3,True,True,True
7440,Male,5000,10000,Chembur,INFT,3,2,True,False,True
7441,Any,5000,5000,Matunga,CMPN,1,3,False,True,True
7442,Female,5000,25000,Chunabhatti,EXCS,5,3,True,True,False
7443,Any,5000,15000,Wadala,EXTC,5,2,False,False,False
7444,Male,10000,25000,Chunabhatti,EXCS,4,3,False,False,False
7445,Female,15000,25000,Matunga,BIOMED,4,1,False,True,True
7446,Any,5000,10000,Wadala,EXCS,1,4,True,True,True
7447,Female,10000,15000,Chembur,BIOMED,2,5,True,False,True
7448,Female,5000,25000,Chunabhatti,CMPN,5,2,True,False,True
7449,Female,20000,20000,Dadar,CMPN,3,5,True,True,True
7450,Any,20000,20000,Matunga,EXTC,4,4,False,True,False
7451,Male,10000,15000,Matunga,EXCS,5,5,True,False,True
7452,Female,15000,20000,Chunabhatti,BIOMED,2,2,True,False,False
7453,Male,25000,25000,Chembur,BIOMED,3,5,True,False,False
7454,Male,10000,20000,Chembur,EXCS,4,3,False,True,False
7455,Any,5000,15000,Dadar,CMPN,2,3,False,True,False
7456,Any,25000,25000,Dadar,CMPN,2,4,False,True,True
7457,Male,20000,25000,Chunabhatti,BIOMED,3,3,True,True,True
7458,Female,5000,25000,Wadala,EXTC,3,5,False,True,False
7459,Any,5000,5000,Chembur,CMPN,4,1,False,True,False
7460,Female,10000,10000,Wadala,INFT,3,5,True,False,False
7461,Female,10000,20000,Wadala,BIOMED,5,1,False,False,False
7462,Female,10000,20000,Chunabhatti,EXCS,3,5,False,True,True
7463,Male,5000,20000,Dadar,EXCS,2,1,False,True,True
7464,Female,20000,25000,Wadala,BIOMED,3,1,False,False,True
7465,Male,5000,20000,Chunabhatti,BIOMED,4,2,True,False,True
7466,Male,20000,25000,Dadar,CMPN,5,2,True,False,False
7467,Female,20000,25000,Wadala,BIOMED,3,5,False,True,True
7468,Female,10000,20000,Wadala,BIOMED,5,3,True,True,False
7469,Female,10000,15000,Dadar,INFT,3,2,False,True,False
7470,Female,20000,25000,Dadar,EXCS,5,1,True,False,True
7471,Male,5000,10000,Matunga,CMPN,3,5,False,False,True
7472,Female,20000,20000,Matunga,EXTC,3,3,False,False,False
7473,Female,5000,25000,Chunabhatti,CMPN,1,5,True,True,True
7474,Male,25000,25000,Chunabhatti,EXCS,2,1,False,False,False
7475,Any,5000,5000,Chembur,EXTC,4,2,True,True,True
7476,Any,15000,20000,Matunga,BIOMED,4,2,True,True,False
7477,Male,5000,10000,Dadar,INFT,1,4,False,True,True
7478,Any,15000,15000,Matunga,INFT,3,4,True,False,True
7479,Male,10000,20000,Chunabhatti,EXCS,2,5,True,True,False
7480,Female,15000,25000,Chunabhatti,EXCS,5,5,False,True,True
7481,Female,5000,25000,Chunabhatti,INFT,1,3,False,True,False
7482,Any,25000,25000,Dadar,EXTC,4,2,True,True,False
7483,Female,10000,15000,Wadala,EXTC,4,2,False,False,True
7484,Any,5000,20000,Chunabhatti,CMPN,4,4,True,True,True
7485,Any,10000,15000,Matunga,BIOMED,3,1,False,True,False
7486,Female,15000,25000,Wadala,EXTC,5,1,False,True,True
7487,Female,15000,25000,Matunga,BIOMED,5,4,False,False,False
7488,Any,25000,25000,Chunabhatti,EXCS,5,5,False,False,False
7489,Female,15000,25000,Dadar,EXTC,3,2,True,True,True
7490,Male,10000,25000,Wadala,EXTC,4,2,False,False,False
7491,Female,20000,25000,Wadala,EXTC,4,2,False,True,True
7492,Female,15000,25000,Chunabhatti,CMPN,3,1,False,False,False
7493,Male,15000,25000,Chunabhatti,EXCS,2,5,True,False,True
7494,Female,5000,20000,Chunabhatti,INFT,3,1,False,False,True
7495,Female,10000,25000,Chembur,CMPN,3,5,True,True,True
7496,Any,10000,25000,Dadar,CMPN,4,4,False,False,True
7497,Female,5000,20000,Dadar,EXTC,5,5,True,False,True
7498,Female,15000,25000,Chunabhatti,CMPN,4,1,True,True,True
7499,Male,10000,10000,Chembur,INFT,2,2,True,True,False
7500,Any,5000,25000,Chunabhatti,CMPN,1,1,True,False,True
